"Hugo_Symbol","Low","High","pval","or","ci.up","ci.low","adjPval"
"USP34",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"USP35",0,1,1,0,40.8877320435677,0,1
"USP36",0,1,1,0,40.8877320435677,0,1
"USP44",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"USP47",0,1,1,0,40.8877320435677,0,1
"UTP18",0,1,1,0,40.8877320435677,0,1
"UTP23",0,1,1,0,40.8877320435677,0,1
"UTRN",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"UXS1",0,1,1,0,40.8877320435677,0,1
"VAMP3",0,1,1,0,40.8877320435677,0,1
"VASH1",0,1,1,0,40.8877320435677,0,1
"VAV3",0,1,1,0,40.8877320435677,0,1
"VAX2",0,1,1,0,40.8877320435677,0,1
"VCPIP1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"VILL",0,1,1,0,40.8877320435677,0,1
"VIPR2",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"VIRMA",0,1,1,0,40.8877320435677,0,1
"VMP1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"VNN3",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"VPS26C",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
